;Time;Demand;Temperature;Holiday
18547;21/1/13 9:00;5281.45888;19.6;FALSE
18548;21/1/13 9:30;5341.02659;20.1;FALSE
18549;21/1/13 10:00;5403.24354;21;FALSE
18550;21/1/13 10:30;5510.590104;21.8;FALSE
18551;21/1/13 11:00;5626.419462;22.3;FALSE
18552;21/1/13 11:30;5717.359812;23.6;FALSE
18553;21/1/13 12:00;5785.863674;22.9;FALSE
18554;21/1/13 12:30;5857.06708;23;FALSE
18555;21/1/13 13:00;5959.825548;23.1;FALSE
18556;21/1/13 13:30;6039.634972;23.5;FALSE
18557;21/1/13 14:00;6100.401972;24.1;FALSE
18558;21/1/13 14:30;6162.420586;23.8;FALSE
18559;21/1/13 15:00;6211.007536;24.5;FALSE
18560;21/1/13 15:30;6257.208014;23.8;FALSE
18561;21/1/13 16:00;6274.822762;22.9;FALSE
18562;21/1/13 16:30;6333.184786;24.2;FALSE
18563;21/1/13 17:00;6307.359552;24.1;FALSE
18564;21/1/13 17:30;6229.728324;24.3;FALSE
18565;21/1/13 18:00;6039.059432;22.3;FALSE
18566;21/1/13 18:30;5847.537232;21.2;FALSE
18567;21/1/13 19:00;5575.74045;20.7;FALSE
18568;21/1/13 19:30;5388.277946;20;FALSE
18569;21/1/13 20:00;5233.499022;20.3;FALSE
18570;21/1/13 20:30;5184.695484;19.7;FALSE
18571;21/1/13 21:00;5136.97184;19.8;FALSE
18572;21/1/13 21:30;4972.728502;19.6;FALSE
18573;21/1/13 22:00;4737.386748;19.4;FALSE
18574;21/1/13 22:30;4514.10257;19.3;FALSE
18575;21/1/13 23:00;4402.897308;19.1;FALSE
18576;21/1/13 23:30;4360.444064;19;FALSE
18577;22/1/13 0:00;4503.341722;18.9;FALSE
18578;22/1/13 0:30;4397.015178;18.6;FALSE
18579;22/1/13 1:00;4099.978616;18.7;FALSE
18580;22/1/13 1:30;3915.11483;18.6;FALSE
18581;22/1/13 2:00;3971.028952;18.4;FALSE
18582;22/1/13 2:30;3873.683374;18.3;FALSE
18583;22/1/13 3:00;3731.84967;18.4;FALSE
18584;22/1/13 3:30;3644.99718;18.4;FALSE
18585;22/1/13 4:00;3619.445372;18.3;FALSE
18586;22/1/13 4:30;3619.077324;18.3;FALSE
18587;22/1/13 5:00;3721.953038;18.1;FALSE
18588;22/1/13 5:30;3883.60923;18.1;FALSE
18589;22/1/13 6:00;4163.035452;18;FALSE
18590;22/1/13 6:30;4399.289634;18.3;FALSE
18591;22/1/13 7:00;4743.46092;18.3;FALSE
18592;22/1/13 7:30;5030.591286;18.2;FALSE
18593;22/1/13 8:00;5077.95353;18.3;FALSE
18594;22/1/13 8:30;5185.960508;18.6;FALSE
18595;22/1/13 9:00;5270.166078;19.2;FALSE
18596;22/1/13 9:30;5295.575234;19.7;FALSE
18597;22/1/13 10:00;5309.233396;19.5;FALSE
18598;22/1/13 10:30;5327.169098;20;FALSE
18599;22/1/13 11:00;5355.738858;19.7;FALSE
18600;22/1/13 11:30;5388.470382;19.6;FALSE
18601;22/1/13 12:00;5391.23068;19.7;FALSE
18602;22/1/13 12:30;5414.656926;21.8;FALSE
18603;22/1/13 13:00;5453.35602;21.8;FALSE
18604;22/1/13 13:30;5511.839344;23.7;FALSE
18605;22/1/13 14:00;5530.90817;23.2;FALSE
18606;22/1/13 14:30;5566.247368;23.9;FALSE
18607;22/1/13 15:00;5585.48903;24.1;FALSE
18608;22/1/13 15:30;5628.464462;24.9;FALSE
18609;22/1/13 16:00;5672.580714;25.1;FALSE
18610;22/1/13 16:30;5700.737976;24.9;FALSE
18611;22/1/13 17:00;5694.153768;25.1;FALSE
18612;22/1/13 17:30;5624.92673;25.3;FALSE
18613;22/1/13 18:00;5479.165084;24.1;FALSE
18614;22/1/13 18:30;5350.54844;24.2;FALSE
18615;22/1/13 19:00;5176.373306;22.3;FALSE
18616;22/1/13 19:30;5064.38223;21.8;FALSE
18617;22/1/13 20:00;4958.034692;20.8;FALSE
18618;22/1/13 20:30;4921.364808;20.6;FALSE
18619;22/1/13 21:00;4910.52965;20.3;FALSE
18620;22/1/13 21:30;4779.949226;20.5;FALSE
18621;22/1/13 22:00;4574.130486;20.3;FALSE
18622;22/1/13 22:30;4347.926496;19.7;FALSE
18623;22/1/13 23:00;4261.5419;19.5;FALSE
18624;22/1/13 23:30;4209.354194;19.1;FALSE
18625;23/1/13 0:00;4385.67024;19;FALSE
18626;23/1/13 0:30;4304.391346;18.2;FALSE
18627;23/1/13 1:00;4010.95182;18;FALSE
18628;23/1/13 1:30;3848.937192;18.1;FALSE
18629;23/1/13 2:00;3895.627284;18;FALSE
18630;23/1/13 2:30;3791.81293;17.8;FALSE
18631;23/1/13 3:00;3641.190824;17.8;FALSE
18632;23/1/13 3:30;3550.099698;17.7;FALSE
18633;23/1/13 4:00;3521.422612;17.5;FALSE
18634;23/1/13 4:30;3530.238616;17.1;FALSE
18635;23/1/13 5:00;3645.853732;16.8;FALSE
18636;23/1/13 5:30;3819.74275;16.7;FALSE
18637;23/1/13 6:00;4049.030368;16.6;FALSE
18638;23/1/13 6:30;4270.654854;16.8;FALSE
18639;23/1/13 7:00;4596.865826;16.6;FALSE
18640;23/1/13 7:30;4859.675244;16.5;FALSE
18641;23/1/13 8:00;4921.653498;17.5;FALSE
18642;23/1/13 8:30;5026.872076;18.3;FALSE
18643;23/1/13 9:00;5134.583078;18.1;FALSE
18644;23/1/13 9:30;5174.690714;18.7;FALSE
18645;23/1/13 10:00;5198.752162;20.2;FALSE
18646;23/1/13 10:30;5256.195244;20.2;FALSE
18647;23/1/13 11:00;5282.537152;21.4;FALSE
18648;23/1/13 11:30;5311.623518;22;FALSE
18649;23/1/13 12:00;5347.179252;21.9;FALSE
18650;23/1/13 12:30;5378.50332;22.9;FALSE
18651;23/1/13 13:00;5386.043698;22.6;FALSE
18652;23/1/13 13:30;5418.365874;23.2;FALSE
18653;23/1/13 14:00;5446.293764;22.6;FALSE
18654;23/1/13 14:30;5462.115334;23.4;FALSE
18655;23/1/13 15:00;5480.14242;23.7;FALSE
18656;23/1/13 15:30;5504.081282;22.6;FALSE
18657;23/1/13 16:00;5514.442908;22.9;FALSE
18658;23/1/13 16:30;5513.666042;22.2;FALSE
18659;23/1/13 17:00;5473.836236;23.2;FALSE
18660;23/1/13 17:30;5400.984176;23;FALSE
18661;23/1/13 18:00;5256.135938;22.7;FALSE
18662;23/1/13 18:30;5181.788764;23.2;FALSE
18663;23/1/13 19:00;5022.65425;22.7;FALSE
18664;23/1/13 19:30;4915.012426;21;FALSE
18665;23/1/13 20:00;4816.810504;20.5;FALSE
18666;23/1/13 20:30;4809.381106;20.3;FALSE
18667;23/1/13 21:00;4832.860438;20.3;FALSE
18668;23/1/13 21:30;4743.64901;20.3;FALSE
18669;23/1/13 22:00;4566.906206;20.9;FALSE
18670;23/1/13 22:30;4363.932204;20.3;FALSE
18671;23/1/13 23:00;4242.954892;19.7;FALSE
18672;23/1/13 23:30;4170.917372;19.2;FALSE
18673;24/1/13 0:00;4319.84863;18.8;FALSE
18674;24/1/13 0:30;4262.130234;18.5;FALSE
18675;24/1/13 1:00;3961.870216;18.1;FALSE
18676;24/1/13 1:30;3757.472254;17.8;FALSE
18677;24/1/13 2:00;3817.69737;17.4;FALSE
18678;24/1/13 2:30;3779.45047;16.4;FALSE
18679;24/1/13 3:00;3648.187356;16.3;FALSE
18680;24/1/13 3:30;3557.803608;16.1;FALSE
18681;24/1/13 4:00;3531.332788;15.8;FALSE
18682;24/1/13 4:30;3541.06272;16;FALSE
18683;24/1/13 5:00;3658.94082;15.5;FALSE
18684;24/1/13 5:30;3831.680434;15.2;FALSE
18685;24/1/13 6:00;4112.756712;15.1;FALSE
18686;24/1/13 6:30;4308.168756;15.1;FALSE
18687;24/1/13 7:00;4638.342032;15.2;FALSE
18688;24/1/13 7:30;4952.472776;15.8;FALSE
18689;24/1/13 8:00;5010.10965;17.6;FALSE
18690;24/1/13 8:30;5144.246808;18.6;FALSE
18691;24/1/13 9:00;5291.491732;19.5;FALSE
18692;24/1/13 9:30;5438.70202;21.7;FALSE
18693;24/1/13 10:00;5564.223262;22.9;FALSE
18694;24/1/13 10:30;5706.594202;25.2;FALSE
18695;24/1/13 11:00;5837.576054;27.2;FALSE
18696;24/1/13 11:30;5980.729694;28.7;FALSE
18697;24/1/13 12:00;6083.195722;29.6;FALSE
18698;24/1/13 12:30;6207.807448;30.1;FALSE
18699;24/1/13 13:00;6382.550052;31;FALSE
18700;24/1/13 13:30;6551.279814;31.4;FALSE
18701;24/1/13 14:00;6674.614968;31.9;FALSE
18702;24/1/13 14:30;6804.534536;32.8;FALSE
18703;24/1/13 15:00;6946.975196;33.4;FALSE
18704;24/1/13 15:30;7082.65744;34.1;FALSE
18705;24/1/13 16:00;7190.615292;34.5;FALSE
18706;24/1/13 16:30;7298.810104;35.1;FALSE
18707;24/1/13 17:00;7371.05179;36;FALSE
18708;24/1/13 17:30;7433.841384;35.8;FALSE
18709;24/1/13 18:00;7297.855078;35.6;FALSE
18710;24/1/13 18:30;7221.582388;34.4;FALSE
18711;24/1/13 19:00;7056.086964;34.5;FALSE
18712;24/1/13 19:30;6859.06907;34.3;FALSE
18713;24/1/13 20:00;6646.58266;33.9;FALSE
18714;24/1/13 20:30;6509.54758;33.5;FALSE
18715;24/1/13 21:00;6341.943878;33;FALSE
18716;24/1/13 21:30;6054.503268;32.1;FALSE
18717;24/1/13 22:00;5704.210396;31.3;FALSE
18718;24/1/13 22:30;5308.708356;30.8;FALSE
18719;24/1/13 23:00;5049.660952;30;FALSE
18720;24/1/13 23:30;4888.256522;28.5;FALSE
18721;25/1/13 0:00;4947.749966;27.2;FALSE
18722;25/1/13 0:30;4781.83307;26.3;FALSE
18723;25/1/13 1:00;4424.508938;27;FALSE
18724;25/1/13 1:30;4226.153398;26.3;FALSE
18725;25/1/13 2:00;4260.31904;25.7;FALSE
18726;25/1/13 2:30;4136.796258;25.5;FALSE
18727;25/1/13 3:00;4020.43142;26.7;FALSE
18728;25/1/13 3:30;3949.605036;24.3;FALSE
18729;25/1/13 4:00;3919.793026;26.4;FALSE
18730;25/1/13 4:30;3945.46845;26.9;FALSE
18731;25/1/13 5:00;4064.140034;28.4;FALSE
18732;25/1/13 5:30;4239.794278;28.5;FALSE
18733;25/1/13 6:00;4539.231596;28.8;FALSE
18734;25/1/13 6:30;4813.900742;28.8;FALSE
18735;25/1/13 7:00;5208.965862;29.2;FALSE
18736;25/1/13 7:30;5574.913068;29.8;FALSE
18737;25/1/13 8:00;5751.064272;29.7;FALSE
18738;25/1/13 8:30;5917.500384;29;FALSE
18739;25/1/13 9:00;5997.65308;27.4;FALSE
18740;25/1/13 9:30;5995.828122;26;FALSE
18741;25/1/13 10:00;5988.96971;25.7;FALSE
18742;25/1/13 10:30;6010.000648;25.1;FALSE
18743;25/1/13 11:00;6014.508798;24.6;FALSE
18744;25/1/13 11:30;5976.802964;23.7;FALSE
18745;25/1/13 12:00;5934.658938;24.3;FALSE
18746;25/1/13 12:30;5938.78306;25;FALSE
18747;25/1/13 13:00;5949.617448;25.3;FALSE
18748;25/1/13 13:30;5931.676914;25.4;FALSE
18749;25/1/13 14:00;5816.229924;21.5;FALSE
18750;25/1/13 14:30;5730.456744;22;FALSE
18751;25/1/13 15:00;5607.40655;20.7;FALSE
18752;25/1/13 15:30;5539.998478;21.2;FALSE
18753;25/1/13 16:00;5468.24695;21.1;FALSE
18754;25/1/13 16:30;5445.192188;21.6;FALSE
18755;25/1/13 17:00;5367.240272;20.8;FALSE
18756;25/1/13 17:30;5278.49294;20.8;FALSE
18757;25/1/13 18:00;5117.554602;20.7;FALSE
18758;25/1/13 18:30;5014.060352;20.4;FALSE
18759;25/1/13 19:00;4862.454368;20.2;FALSE
18760;25/1/13 19:30;4780.413704;19.2;FALSE
18761;25/1/13 20:00;4689.66057;19.6;FALSE
18762;25/1/13 20:30;4677.285954;18.7;FALSE
18763;25/1/13 21:00;4676.460502;18.5;FALSE
18764;25/1/13 21:30;4559.38724;18.2;FALSE
18765;25/1/13 22:00;4384.048028;18;FALSE
18766;25/1/13 22:30;4191.441634;17.9;FALSE
18767;25/1/13 23:00;4149.094104;17.5;FALSE
18768;25/1/13 23:30;4130.786756;17.2;FALSE
18769;26/1/13 0:00;4288.23376;17.1;FALSE
18770;26/1/13 0:30;4244.95411;17;FALSE
18771;26/1/13 1:00;3961.019818;16.8;FALSE
18772;26/1/13 1:30;3732.66785;16.5;FALSE
18773;26/1/13 2:00;3760.068556;16.3;FALSE
18774;26/1/13 2:30;3655.963836;16.7;FALSE
18775;26/1/13 3:00;3509.382806;16.5;FALSE
18776;26/1/13 3:30;3411.79709;16.7;FALSE
18777;26/1/13 4:00;3351.595326;16.6;FALSE
18778;26/1/13 4:30;3312.073256;16.5;FALSE
18779;26/1/13 5:00;3337.567462;16.6;FALSE
18780;26/1/13 5:30;3401.464262;16.7;FALSE
18781;26/1/13 6:00;3516.87321;16.8;FALSE
18782;26/1/13 6:30;3551.68148;16.7;FALSE
18783;26/1/13 7:00;3685.2134;16.7;FALSE
18784;26/1/13 7:30;3845.147538;16.7;FALSE
18785;26/1/13 8:00;3886.677264;16.8;FALSE
18786;26/1/13 8:30;3995.338614;17;FALSE
18787;26/1/13 9:00;4133.361568;17.2;FALSE
18788;26/1/13 9:30;4188.74559;17.4;FALSE
18789;26/1/13 10:00;4238.53777;17.8;FALSE
18790;26/1/13 10:30;4268.111626;18.3;FALSE
18791;26/1/13 11:00;4267.098356;18.8;FALSE
18792;26/1/13 11:30;4230.156678;19.3;FALSE
18793;26/1/13 12:00;4213.053944;19.2;FALSE
18794;26/1/13 12:30;4198.84705;19.4;FALSE
18795;26/1/13 13:00;4173.667084;19.7;FALSE
18796;26/1/13 13:30;4144.624964;19.4;FALSE
18797;26/1/13 14:00;4119.739446;19.3;FALSE
18798;26/1/13 14:30;4112.547854;20;FALSE
18799;26/1/13 15:00;4108.918542;20.1;FALSE
18800;26/1/13 15:30;4137.231086;20.6;FALSE
18801;26/1/13 16:00;4164.863288;19.7;FALSE
18802;26/1/13 16:30;4207.013998;19.8;FALSE
18803;26/1/13 17:00;4227.216164;20.1;FALSE
18804;26/1/13 17:30;4256.720536;19.4;FALSE
18805;26/1/13 18:00;4242.139758;19.5;FALSE
18806;26/1/13 18:30;4222.572906;19.4;FALSE
18807;26/1/13 19:00;4180.912866;19;FALSE
18808;26/1/13 19:30;4138.854776;19.1;FALSE
18809;26/1/13 20:00;4099.64565;18.8;FALSE
18810;26/1/13 20:30;4138.07906;18.3;FALSE
18811;26/1/13 21:00;4183.774566;17.7;FALSE
18812;26/1/13 21:30;4146.473778;17.6;FALSE
18813;26/1/13 22:00;4053.137124;17.8;FALSE
18814;26/1/13 22:30;3951.93466;17.9;FALSE
18815;26/1/13 23:00;3916.220004;18;FALSE
18816;26/1/13 23:30;3920.318868;18.1;FALSE
18817;27/1/13 0:00;4131.932456;18.2;FALSE
18818;27/1/13 0:30;4122.3175;17.8;FALSE
18819;27/1/13 1:00;3841.594542;17.7;FALSE
18820;27/1/13 1:30;3634.10112;17.4;FALSE
18821;27/1/13 2:00;3642.059522;16.9;FALSE
18822;27/1/13 2:30;3546.477844;16.4;FALSE
18823;27/1/13 3:00;3399.23153;15.5;FALSE
18824;27/1/13 3:30;3285.258112;15.2;FALSE
18825;27/1/13 4:00;3230.008334;15.5;FALSE
18826;27/1/13 4:30;3205.313716;15.4;FALSE
18827;27/1/13 5:00;3182.018354;15.9;FALSE
18828;27/1/13 5:30;3197.106928;16.4;FALSE
18829;27/1/13 6:00;3252.64228;16.3;FALSE
18830;27/1/13 6:30;3255.238916;16.4;FALSE
18831;27/1/13 7:00;3339.66909;16.3;FALSE
18832;27/1/13 7:30;3459.33147;16;FALSE
18833;27/1/13 8:00;3489.424722;16.6;FALSE
18834;27/1/13 8:30;3601.632882;16.8;FALSE
18835;27/1/13 9:00;3716.736096;17.4;FALSE
18836;27/1/13 9:30;3814.969376;18.2;FALSE
18837;27/1/13 10:00;3931.666828;19.1;FALSE
18838;27/1/13 10:30;3954.053008;19.3;FALSE
18839;27/1/13 11:00;3987.481786;20.3;FALSE
18840;27/1/13 11:30;4009.301204;20.6;FALSE
18841;27/1/13 12:00;4002.895768;21.4;FALSE
18842;27/1/13 12:30;4003.282844;21.3;FALSE
18843;27/1/13 13:00;3982.765502;22.3;FALSE
18844;27/1/13 13:30;3970.054866;22.1;FALSE
18845;27/1/13 14:00;3962.975398;22.2;FALSE
18846;27/1/13 14:30;3980.481148;22.5;FALSE
18847;27/1/13 15:00;3998.324272;22.9;FALSE
18848;27/1/13 15:30;4047.66024;23.1;FALSE
18849;27/1/13 16:00;4106.238754;22.7;FALSE
18850;27/1/13 16:30;4195.027698;23;FALSE
18851;27/1/13 17:00;4236.372632;22.3;FALSE
18852;27/1/13 17:30;4303.325802;23.3;FALSE
18853;27/1/13 18:00;4344.85643;22.6;FALSE
18854;27/1/13 18:30;4347.618712;23.1;FALSE
18855;27/1/13 19:00;4301.242048;21.5;FALSE
18856;27/1/13 19:30;4267.089566;21.2;FALSE
18857;27/1/13 20:00;4191.722426;21.1;FALSE
18858;27/1/13 20:30;4216.507818;21;FALSE
18859;27/1/13 21:00;4318.264112;19.8;FALSE
18860;27/1/13 21:30;4247.125208;19.3;FALSE
18861;27/1/13 22:00;4125.979408;19;FALSE
18862;27/1/13 22:30;3978.7279;18.3;FALSE
18863;27/1/13 23:00;3940.389606;18;FALSE
18864;27/1/13 23:30;3948.42185;17.5;FALSE
18865;28/1/13 0:00;4131.79012;17.5;TRUE
18866;28/1/13 0:30;4109.862412;17.2;TRUE
18867;28/1/13 1:00;3805.110766;17.2;TRUE
18868;28/1/13 1:30;3573.636082;16.6;TRUE
18869;28/1/13 2:00;3613.729034;16.5;TRUE
18870;28/1/13 2:30;3518.34161;16.4;TRUE
18871;28/1/13 3:00;3382.0741;16.3;TRUE
18872;28/1/13 3:30;3282.748208;16.2;TRUE
18873;28/1/13 4:00;3238.968784;17;TRUE
18874;28/1/13 4:30;3214.625668;17.1;TRUE
18875;28/1/13 5:00;3214.497086;16.3;TRUE
18876;28/1/13 5:30;3249.278836;16.9;TRUE
18877;28/1/13 6:00;3363.00436;16;TRUE
18878;28/1/13 6:30;3357.560754;16.5;TRUE
18879;28/1/13 7:00;3457.547978;16.6;TRUE
18880;28/1/13 7:30;3589.114368;16.9;TRUE
18881;28/1/13 8:00;3623.44153;16.9;TRUE
18882;28/1/13 8:30;3767.496792;17.8;TRUE
18883;28/1/13 9:00;3879.334642;18.8;TRUE
18884;28/1/13 9:30;3975.906274;19.4;TRUE
18885;28/1/13 10:00;4087.59363;19.6;TRUE
18886;28/1/13 10:30;4136.48061;21.2;TRUE
18887;28/1/13 11:00;4182.14382;20.3;TRUE
18888;28/1/13 11:30;4218.207654;21.6;TRUE
18889;28/1/13 12:00;4233.9013;22.2;TRUE
18890;28/1/13 12:30;4240.371042;22.8;TRUE
18891;28/1/13 13:00;4229.974182;23.2;TRUE
18892;28/1/13 13:30;4270.10403;22;TRUE
18893;28/1/13 14:00;4247.691314;23.8;TRUE
18894;28/1/13 14:30;4267.07538;22.4;TRUE
18895;28/1/13 15:00;4311.21327;24;TRUE
18896;28/1/13 15:30;4369.26104;22.7;TRUE
18897;28/1/13 16:00;4424.319788;23.3;TRUE
18898;28/1/13 16:30;4502.166378;22.9;TRUE
18899;28/1/13 17:00;4579.47667;24.1;TRUE
18900;28/1/13 17:30;4623.065184;24;TRUE
18901;28/1/13 18:00;4585.157234;23.7;TRUE
18902;28/1/13 18:30;4535.733976;22.8;TRUE
18903;28/1/13 19:00;4423.390274;21.7;TRUE
18904;28/1/13 19:30;4350.476982;21.1;TRUE
18905;28/1/13 20:00;4282.297496;20.3;TRUE
18906;28/1/13 20:30;4327.212988;19.7;TRUE
18907;28/1/13 21:00;4372.29565;19.5;TRUE
18908;28/1/13 21:30;4272.53234;19.3;TRUE
18909;28/1/13 22:00;4099.095342;19.5;TRUE
18910;28/1/13 22:30;3935.43972;18;TRUE
18911;28/1/13 23:00;3889.87413;18.5;TRUE
18912;28/1/13 23:30;3887.01619;18.5;TRUE
18913;29/1/13 0:00;4118.492868;18.5;FALSE
18914;29/1/13 0:30;4119.399262;18.4;FALSE
18915;29/1/13 1:00;3828.435726;18.3;FALSE
18916;29/1/13 1:30;3629.00659;16;FALSE
18917;29/1/13 2:00;3659.142994;15.3;FALSE
18918;29/1/13 2:30;3564.022852;15.3;FALSE
18919;29/1/13 3:00;3436.300618;14.8;FALSE
18920;29/1/13 3:30;3346.361006;14.8;FALSE
18921;29/1/13 4:00;3316.00524;14.6;FALSE
18922;29/1/13 4:30;3325.974346;15.2;FALSE
18923;29/1/13 5:00;3423.54393;15.3;FALSE
18924;29/1/13 5:30;3557.248402;15.2;FALSE
18925;29/1/13 6:00;3920.213434;15.1;FALSE
18926;29/1/13 6:30;4172.056798;15.5;FALSE
18927;29/1/13 7:00;4514.261158;15.6;FALSE
18928;29/1/13 7:30;4828.690886;15.9;FALSE
18929;29/1/13 8:00;4875.02196;16;FALSE
18930;29/1/13 8:30;4963.601444;15.9;FALSE
18931;29/1/13 9:00;5015.807314;16.3;FALSE
18932;29/1/13 9:30;5044.691378;16.4;FALSE
18933;29/1/13 10:00;5069.752136;16.5;FALSE
18934;29/1/13 10:30;5083.869668;16.6;FALSE
18935;29/1/13 11:00;5095.82333;17.1;FALSE
18936;29/1/13 11:30;5130.702142;17.6;FALSE
18937;29/1/13 12:00;5102.89179;18;FALSE
18938;29/1/13 12:30;5096.882482;18.6;FALSE
18939;29/1/13 13:00;5102.9649;19.5;FALSE
18940;29/1/13 13:30;5108.568488;19.4;FALSE
18941;29/1/13 14:00;5109.425608;19.6;FALSE
18942;29/1/13 14:30;5101.089286;20.9;FALSE
18943;29/1/13 15:00;5083.706118;20.4;FALSE
18944;29/1/13 15:30;5086.039822;21.1;FALSE
18945;29/1/13 16:00;5059.433774;20.7;FALSE
18946;29/1/13 16:30;5084.186816;21.3;FALSE
18947;29/1/13 17:00;5096.914554;20.9;FALSE
18948;29/1/13 17:30;5065.255364;20;FALSE
18949;29/1/13 18:00;4940.413424;20.2;FALSE
18950;29/1/13 18:30;4869.503736;19.9;FALSE
18951;29/1/13 19:00;4705.080876;19;FALSE
18952;29/1/13 19:30;4644.74387;18;FALSE
18953;29/1/13 20:00;4572.253804;17.6;FALSE
18954;29/1/13 20:30;4597.729116;17.5;FALSE
18955;29/1/13 21:00;4621.855454;16.8;FALSE
18956;29/1/13 21:30;4504.455726;16.6;FALSE
18957;29/1/13 22:00;4315.965346;16.1;FALSE
18958;29/1/13 22:30;4103.462868;16.4;FALSE
18959;29/1/13 23:00;4029.250262;16.5;FALSE
18960;29/1/13 23:30;3993.610332;17;FALSE
18961;30/1/13 0:00;4180.717062;16.9;FALSE
18962;30/1/13 0:30;4164.143488;16.6;FALSE
18963;30/1/13 1:00;3896.179248;16.6;FALSE
18964;30/1/13 1:30;3689.760234;15.5;FALSE
18965;30/1/13 2:00;3722.181196;15;FALSE
18966;30/1/13 2:30;3643.249726;14.6;FALSE
18967;30/1/13 3:00;3475.47647;14.2;FALSE
18968;30/1/13 3:30;3384.524778;13.7;FALSE
18969;30/1/13 4:00;3336.506026;13.2;FALSE
18970;30/1/13 4:30;3366.566138;13.2;FALSE
18971;30/1/13 5:00;3487.279098;12.8;FALSE
18972;30/1/13 5:30;3704.320666;12.5;FALSE
18973;30/1/13 6:00;4005.73003;12.4;FALSE
18974;30/1/13 6:30;4259.710776;12.5;FALSE
18975;30/1/13 7:00;4653.853574;12.6;FALSE
18976;30/1/13 7:30;4964.668214;13.3;FALSE
18977;30/1/13 8:00;4918.958788;14.3;FALSE
18978;30/1/13 8:30;4965.681548;15.5;FALSE
18979;30/1/13 9:00;5027.659864;16.7;FALSE
18980;30/1/13 9:30;5045.067732;16.8;FALSE
18981;30/1/13 10:00;5062.51944;18.2;FALSE
18982;30/1/13 10:30;5091.158728;19.1;FALSE
18983;30/1/13 11:00;5092.274136;19.4;FALSE
18984;30/1/13 11:30;5171.669854;20.9;FALSE
18985;30/1/13 12:00;5205.43731;21.2;FALSE
18986;30/1/13 12:30;5229.786102;21.8;FALSE
18987;30/1/13 13:00;5260.835282;23.4;FALSE
18988;30/1/13 13:30;5308.76639;23.9;FALSE
18989;30/1/13 14:00;5354.90459;24.4;FALSE
18990;30/1/13 14:30;5369.015126;25.1;FALSE
18991;30/1/13 15:00;5401.690842;26.1;FALSE
18992;30/1/13 15:30;5454.652666;26.9;FALSE
18993;30/1/13 16:00;5509.70538;27.2;FALSE
18994;30/1/13 16:30;5556.778418;27.5;FALSE
18995;30/1/13 17:00;5580.507436;28.3;FALSE
18996;30/1/13 17:30;5568.953244;27.7;FALSE
18997;30/1/13 18:00;5465.451584;27.5;FALSE
18998;30/1/13 18:30;5388.170352;27.5;FALSE
18999;30/1/13 19:00;5236.779714;27.6;FALSE
19000;30/1/13 19:30;5133.269672;27.3;FALSE
19001;30/1/13 20:00;5018.975392;26.2;FALSE
19002;30/1/13 20:30;4993.815564;25.3;FALSE
19003;30/1/13 21:00;4976.49489;24.6;FALSE
19004;30/1/13 21:30;4829.428864;23.4;FALSE
19005;30/1/13 22:00;4578.288646;22.7;FALSE
19006;30/1/13 22:30;4350.541484;22.2;FALSE
19007;30/1/13 23:00;4242.93183;21.9;FALSE
19008;30/1/13 23:30;4192.100074;20.2;FALSE
19009;31/1/13 0:00;4359.083138;19.7;FALSE
19010;31/1/13 0:30;4297.31796;19.4;FALSE
19011;31/1/13 1:00;4003.722168;19.9;FALSE
19012;31/1/13 1:30;3765.191622;19.7;FALSE
19013;31/1/13 2:00;3805.589644;18.6;FALSE
19014;31/1/13 2:30;3713.19791;18.8;FALSE
19015;31/1/13 3:00;3571.358152;18;FALSE
19016;31/1/13 3:30;3471.975346;17.6;FALSE
19017;31/1/13 4:00;3441.13973;17;FALSE
19018;31/1/13 4:30;3467.849264;16.8;FALSE
19019;31/1/13 5:00;3595.97896;16.9;FALSE
19020;31/1/13 5:30;3788.249896;16.8;FALSE
19021;31/1/13 6:00;4087.364188;16.4;FALSE
19022;31/1/13 6:30;4362.740004;16.6;FALSE
19023;31/1/13 7:00;4776.42548;16.8;FALSE
19024;31/1/13 7:30;5081.62404;17;FALSE
19025;31/1/13 8:00;5072.717884;18.9;FALSE
19026;31/1/13 8:30;5157.283756;19.4;FALSE
19027;31/1/13 9:00;5277.22281;20.3;FALSE
19028;31/1/13 9:30;5318.146076;21;FALSE
19029;31/1/13 10:00;5403.082224;22.2;FALSE
19030;31/1/13 10:30;5481.997482;22;FALSE
19031;31/1/13 11:00;5543.2228;22.8;FALSE
19032;31/1/13 11:30;5574.094298;23.7;FALSE
19033;31/1/13 12:00;5601.840386;21.4;FALSE
19034;31/1/13 12:30;5595.144326;22.7;FALSE
19035;31/1/13 13:00;5609.05219;22.1;FALSE
19036;31/1/13 13:30;5650.88532;22;FALSE
19037;31/1/13 14:00;5671.26714;22.1;FALSE
19038;31/1/13 14:30;5671.353278;22.6;FALSE
19039;31/1/13 15:00;5657.291372;21.6;FALSE
19040;31/1/13 15:30;5593.725564;20.9;FALSE
19041;31/1/13 16:00;5561.535962;20.2;FALSE
19042;31/1/13 16:30;5609.626738;22.2;FALSE
19043;31/1/13 17:00;5613.54743;21;FALSE
19044;31/1/13 17:30;5506.272264;16.6;FALSE
19045;31/1/13 18:00;5332.177572;16.6;FALSE
19046;31/1/13 18:30;5242.925218;16;FALSE
19047;31/1/13 19:00;5077.25963;15.1;FALSE
19048;31/1/13 19:30;5003.7196;15.3;FALSE
19049;31/1/13 20:00;4916.9137;15.1;FALSE
