year,firm,HSK,FOWNER,DEXP,DIASSET,DSOWNER,Y,K,L,M
2006,6634,0.0482759,0,0,0,1,67327.2273040494,28836.0033010166,175.000004563385,49098.8062077866
2004,6635,0.1283951,0,1,1,0,205427.817875262,64814.848525309,404.999972821852,81074.1948339429
2005,6635,0.1283951,0,1,1,0,280273.166160566,103109.828990971,510.00013988365,130530.213497283
2006,6635,0.1283951,0,1,1,0,241440.899606711,127089.901393943,526.999710918781,163988.240505384
2004,6636,0.15,0,0,0,0,7388.99492532043,6244.99736111536,39.9999818354467,5867.99918280553
2005,6636,0.15,0,0,0,0,8143.99398329399,6244.99736111536,37.9999939303978,6051.99954665531
2006,6636,0.15,0,0,0,0,7752.00656152347,6244.99736111536,36.0000022155801,4375.00088028633
2004,6637,0.0501253,0,1,1,0,143521.481522609,114979.599964892,797.999523235195,78443.1941174927
2005,6637,0.0501253,0,0,1,0,179715.44178636,69671.0389251027,914.9999402729,116082.915088862
2006,6637,0.0501253,0,0,1,0,234127.238305076,99585.3157027394,958.999928186786,163924.297561272
2004,6638,0.7325581,0,0,0,0,5257.99997218609,6656.99859137426,85.9999745222021,2384.99903807617
2005,6638,0.7325581,0,0,1,0,15505.002612057,7168.00032503465,92.0000389114965,11638.0013358491
2006,6638,0.7325581,0,0,1,0,12416.0094060796,7549.00465668041,92.0000389114965,9300.998137545
2004,6639,0.2543353,0,0,1,1,31228.9241363774,21470.0023429605,173.000070151899,6139.99987019311
2005,6639,0.2543353,0,0,1,1,42778.0329080413,22200.9420134854,173.99994793668,13489.0024621517
2006,6639,0.2543353,0,0,1,1,49019.8207301631,28211.0775298502,173.99994793668,11552.9951190547
2004,6640,0.128,0,0,0,0,106121.506039019,35564.0295451243,125.000032837217,65118.892925362
2005,6640,0.128,0,0,0,0,168464.445403141,35501.1368892496,191.000109243125,99761.7377990291
2006,6640,0.128,0,0,0,0,178998.015827699,35208.0489922855,149.999955885568,118920.442726661
2004,6641,0.0540541,0,0,0,0,11452.003822472,5979.00233850153,110.999977654333,6648.99503717193
2005,6641,0.0540541,0,0,0,0,13895.0091404591,4943.0014171239,120.000030866158,9788.99427087754
2006,6641,0.0540541,0,0,0,0,21962.9890555158,5215.00329882818,130.999957660656,9503.00173704104
2004,6642,0.0939948,0,0,1,0,29529.9416860454,48569.9351425897,383.000004143813,20527.0128967655
2005,6642,0.0939948,0,0,1,0,30688.0927489992,56562.9807582766,381.000238076801,17072.0004516989
2006,6642,0.0939948,0,0,1,0,15834.0030760496,55997.9297341008,365.99987797512,8997.00479164946
2004,6643,0.0344828,0,0,0,0,13000.0047262331,3631.00228239527,57.9999993883077,10317.9977114204
2005,6643,0.0344828,0,0,0,0,22026.9063285279,3579.99971576682,54.999989812215,17260.0006103582
2006,6643,0.0344828,0,0,0,0,25499.9048559413,3270.00240707634,19.9999945289209,17894.9888478372
2004,6644,0.1142857,0,0,0,0,5299.9994724369,1263.99927357081,34.9999978478706,2432.99916600783
2005,6644,0.1142857,0,0,0,0,5059.99614285702,1713.000859371,42.0000160321016,2019.00077062653
2006,6644,0.1142857,0,0,0,0,11288.9991052164,1713.000859371,60.0000262666797,5093.00342817786
2004,6645,0.0316742,0,0,1,0,26720.8650031774,10357.001050315,442.000052121661,14378.998737125
2005,6645,0.0316742,0,0,1,0,31584.1281607664,11547.9937550416,430.999961165286,18028.011108667
2006,6645,0.0316742,0,0,1,0,43060.0098642568,18472.0119876977,430.999961165286,13688.0025244503
2004,6646,0.3686869,0,0,0,0,120288.704124239,22202.0520883378,197.999993922482,40742.2126584148
2005,6646,0.3686869,0,0,0,0,116376.976695114,27788.0124542295,237.999839666243,40537.7938729864
2006,6646,0.3686869,0,0,0,0,122260.586411383,28468.9699662873,207.000042794073,89903.3065414781
2004,6647,0.1153846,0,0,0,1,2000.99933049806,4394.00328256285,130.000071440794,915.999665958557
2005,6647,0.1153846,0,0,0,1,2315.00007750543,4077.00121160608,121.999994542543,1079.99965427233
2006,6647,0.1153846,0,0,0,1,2339.99951245696,4394.00328256285,98.0000510902973,581.999739420361
2004,6648,0.0364465,0,0,1,0,70374.0594133056,34088.9989573498,438.999818660037,61964.690888432
2005,6648,0.0364465,0,0,0,0,48886.1791233645,34862.9521020715,343.999773863625,48828.0391703407
2006,6648,0.0364465,0,0,0,0,46099.1596514629,35192.9127857365,315.999932506543,40891.1934591797
2004,6649,0.15,0,0,1,0,10915.0079790421,6221.00034517207,120.000030866158,7399.99793397756
2005,6649,0.15,0,0,0,0,13033.0015440102,6247.00232704811,86.9999896770518,8369.99863164304
2006,6649,0.15,0,0,1,0,23881.9924510603,5738.00001984596,95.9999816190895,18698.0028934921
2004,6650,0.4173913,0,0,1,0,148654.485072099,25762.88063863,229.999928947676,50326.144881208
2005,6650,0.4173913,0,0,1,0,145350.013664787,35907.0882759786,246.999916852904,127980.092056885
2006,6650,0.4173913,0,0,1,0,290756.085350432,28881.8890157414,228.999999186079,162215.341493871
2004,6651,0.170068,0,0,1,1,130830.778505587,23100.0485906728,881.999950602012,49362.1887410529
2005,6651,0.170068,0,0,1,1,126901.947460099,22945.1072261607,840.999444962934,40517.1248691551
2006,6651,0.170068,0,0,1,1,30455.1381664077,21396.0156693419,797.00025600424,37734.1198519944
2004,6652,0.5968992,0,0,1,0,101502.631171509,29529.9416860454,128.999947837355,68402.1817478269
2005,6652,0.5968992,0,0,1,0,119380.362710102,41781.9622391587,166.000035132818,80594.0415835768
2006,6652,0.5968992,0,0,1,0,111530.123576582,57257.27571119,208.999947339361,26179.9727868495
2004,6653,0.6141304,0,0,1,0,12928.0028343237,28274.9066648224,184.000044599952,3003.99996129639
2005,6653,0.6141304,0,0,1,0,13207.009627328,40566.1802627748,273.000055914512,2234.00004550849
2006,6653,0.6141304,0,0,1,0,13315.9920277809,40566.1802627748,255.999886213257,7233.9970158885
2004,6654,0.0571429,0,0,0,0,15000.0077987368,1850.00015156612,34.9999978478706,5669.99775058785
2005,6654,0.0571429,0,0,0,0,11966.0050981157,2810.00066785899,37.9999939303978,6486.99706000757
2006,6654,0.0571429,0,0,0,0,9282.99954142043,2810.00066785899,34.0000161630544,4884.00080473384
2004,6655,0.1388889,0,1,1,0,12313.9987012283,13588.9874856171,71.9999914308445,8049.99701817905
2005,6655,0.1388889,0,1,1,0,13130.0004293925,12439.0002834853,61.9999761272089,5178.99862019085
2006,6655,0.1388889,0,0,1,0,15319.9932087285,10273.992694909,71.9999914308445,18975.0075470453
2004,6656,0.2727273,0,0,1,0,11267.0070062265,47621.0419350532,153.999907228329,4833.00158597297
2005,6656,0.2727273,0,0,1,0,11437.995144853,52303.0517912624,126.999989019759,2160.99922958876
2006,6656,0.2727273,0,0,1,0,4135.00162316235,48162.2115588101,94.0000204666218,1701.00069333478
2004,6657,0.4166667,0,0,0,0,16563.007106321,342.999846622117,12.0000042025447,7565.99390791241
2005,6657,0.4166667,0,0,0,0,12421.0016452337,1017.0006142188,10.9999969992183,9310.99277570471
2006,6657,0.4166667,0,0,0,0,5604.00051861157,2341.00124660411,12.9999953530009,1165.99957218251
2004,6658,0.311828,0.246,1,1,0,18208.9953324541,16199.9915562305,92.9999541367585,5946.99899075498
2005,6658,0.311828,0.246,1,1,0,17126.9923847831,16955.9994493958,73.0000407961789,2735.99923736079
2006,6658,0.311828,0.246,1,1,0,23908.0380150856,21559.0077233405,69.9999830565469,12334.9996427358
2004,6659,0.1702128,0,0,0,0,19343.0024004259,2817.00065389233,46.9999717196358,14003.9960498285
2005,6659,0.1702128,0,1,0,0,19999.9889492805,3999.99743959271,45.9999817615053,12240.9969143441
2006,6659,0.1702128,0,0,0,0,21999.9838885159,2550.00092271136,46.9999717196358,15842.0012669763
2004,6660,0.1666667,0,0,1,0,7778.99942274552,7280.99640031299,71.9999914308445,6426.99906569881
2005,6660,0.1666667,0,0,1,0,6260.99877443874,7258.9974064698,71.0000087300671,1350.00017356617
2006,6660,0.1666667,0,0,1,0,6337.99657589093,7859.00274384321,68.0000200480277,3292.00144256472
2004,6661,0.4748744,0,0,1,0,85074.2769192461,48465.1373050916,397.999997896794,25606.9736096844
2005,6661,0.4748744,0,0,1,0,74935.2735073221,52926.0005034944,398.999833660979,18086.0101769874
2006,6661,0.4748744,0,0,1,0,71910.674799664,56611.0797310886,388.999866332447,15977.9991205391
2004,6662,0,0,0,0,0,9939.99702147328,535.000135410654,21.0000118078114,5918.00098854188
2005,6662,0,0,0,0,0,12869.9961314051,574.999976541524,16.0000044441641,7620.0026770536
2006,6662,0,0,0,0,0,15480.0132022209,610.000026127913,16.0000044441641,6809.99728183292
2004,6663,0.0110803,0,0,0,0,25829.9512823442,6880.00047521957,361.00001504183,13265.0097289281
2005,6663,0.0110803,0,0,0,0,67138.3033577831,19561.9963252701,167.000031326405,28842.9247723522
2006,6663,0.0110803,0,0,0,0,88449.7612217698,39604.9741815731,167.000031326405,73784.2077084831
2004,6664,0.0471698,0,0,0,0,5612.00313586104,3500.00263382973,105.999990024121,2829.00121278813
2005,6664,0.0471698,0,0,0,0,5019.99893231752,4232.00011198661,105.999990024121,3059.99940346399
2006,6664,0.0471698,0,0,0,0,5080.0023338921,1544.99970748233,115.999977831664,1493.99945365511
2004,6665,0.1363636,0,0,1,0,9798.00428957983,7502.00052032498,109.999959762842,7481.00185624276
2005,6665,0.1363636,0,0,1,0,8121.00342476927,3578.9974561693,109.999959762842,4992.99894897056
2006,6665,0.1363636,0,0,1,0,6474.99425947644,3878.99741100123,99.9999814011926,5035.99800995329
2004,6666,0,0,0,0,0,6499.99703675644,1410.00002344518,29.9999885501375,2070.00023544302
2005,6666,0,0,0,0,0,6189.99773644962,930.000384883089,29.9999885501375,4420.0001101829
2006,6666,0,0,0,0,0,8360.00245718204,930.000384883089,29.9999885501375,5069.99951031291
2004,6667,0.3435115,0.6,1,1,0,33399.9606225991,12056.0031308673,130.999957660656,15224.9985904985
2005,6667,0.3435115,0.6,1,1,0,23284.8915988796,12163.0019993731,115.999977831664,15608.0018370157
2006,6667,0.3435115,0.6,0,1,0,2434.99991351686,12318.0014012097,95.9999816190895,1749.99988289427
2004,6668,0.4947369,0.25,0,1,0,6822.00025256006,40230.8744108122,95.0000102979492,3442.00007995255
2005,6668,0.4947369,0.25,0,1,0,9030.00319290895,42101.1358871964,92.0000389114965,2581.99852462861
2006,6668,0.4947369,0,0,1,0,9476.999152091,41429.1492407252,85.9999745222021,1029.0002718268
2004,6669,0.1350407,0,0,1,0,158045.777332813,87919.7723686007,859.000067015527,92639.4170362102
2005,6669,0.1350407,0,0,1,0,186273.257326932,51132.2145867327,871.00002016147,60108.1068032581
2006,6669,0.1350407,0,0,1,0,182643.236189631,97586.0664083343,864.000199753319,92947.4910206084
2004,6670,0.3674419,0,0,1,0,90111.2232309098,70565.7374188214,214.999993952553,40620.1691771939
2005,6670,0.3674419,0,0,1,0,85918.9767210014,71648.6792693575,214.999993952553,30923.1384557437
2006,6670,0.3674419,0,0,1,0,78480.8558887711,24979.9804236921,209.999888549361,64264.3291704562
2004,6671,0.1800895,0,0,0,1,52879.974907094,21398.0055913291,894.000200994901,38452.9232749155
2005,6671,0.1800895,0,0,0,1,27202.1148200829,21979.0059119721,888.999790628164,12200.9976259866
2006,6671,0.1800895,0,0,0,1,58679.7516516896,26248.9167368333,860.999565687833,38991.9307555339
2004,6672,0.2,0,0,0,0,1209.00018060673,799.000043332747,19.9999945289209,598.00014713754
2005,6672,0.2,0,0,0,0,1358.99943716871,696.999713699974,24.0000040716496,717.000114290081
2006,6672,0.2,0,0,0,0,832.000465236884,683.000095913157,24.0000040716496,330.000114028046
2004,6673,0.038961,0,1,1,0,18797.0082402947,6264.00477523294,76.9999675172732,13195.0099102744
2005,6673,0.038961,0,1,1,0,31891.0281500428,6346.00017677963,88.9999670938456,17459.0077869816
2006,6673,0.038961,0,1,1,0,35880.8856666531,5214.0021143116,66.0000170262581,6328.99667869797
2004,6674,0.375,0,0,1,0,8080.00685576056,7326.00041510025,47.9999994764212,4814.99843882208
2005,6674,0.375,0,0,1,0,8371.00309174524,7761.99757880862,44.0000161075995,5466.99836594128
2006,6674,0.375,0,0,1,0,11504.0105841355,7488.99583424964,42.9999950251771,7877.99729366442
2004,6675,0.2333333,0,0,1,0,8138.99510580068,1698.9997932794,60.0000262666797,3876.00010461069
2005,6675,0.2333333,0,0,0,0,9023.00765155687,4272.99813849349,90.000029670281,6383.99911179641
2006,6675,0.2333333,0,0,1,0,9581.00718909768,4638.99951405669,60.0000262666797,7602.99859170833
2004,6676,0.4123457,0,1,1,0,100674.719548064,103486.867543555,809.999799390173,58700.2931593218
2005,6676,0.4123457,0,1,1,0,242151.780334177,151666.604594824,977.999344706168,124072.332359644
2006,6676,0.4123457,0,1,1,0,231688.714070451,180032.019470547,527.999850203115,96356.4870936469
2004,6677,0.3,0,0,1,0,6932.00242040876,8499.99623893437,19.9999945289209,4204.00112668543
2005,6677,0.3,0,0,1,0,9850.00261846391,7199.99780397048,24.0000040716496,5006.99893686408
2006,6677,0.3,0,0,1,0,23000.0116170434,7780.99888251675,24.0000040716496,13959.9947466246
2004,6678,0.1038012,0,0,1,0,157474.68591798,66101.0559004243,684.000056346178,104546.789856507
2005,6678,0.1038012,0,0,1,0,203988.724655037,88937.5751671423,696.000236407284,139456.778403129
2006,6678,0.1038012,0,0,1,0,226312.032323892,101126.754092978,717.999591423492,174669.343517586
2004,6679,0.6818182,0,0,1,0,14360.9931345731,6708.9987416407,44.0000161075995,9645.99420633521
2005,6679,0.6818182,0,0,1,0,15420.992353381,9820.00587875937,73.0000407961789,12301.0019820752
2006,6679,0.6818182,0,0,1,0,49658.7555825653,10850.0069551929,97.0000020851719,41471.8432480824
2004,6680,0.3296703,0,0,0,0,73522.0029304689,32910.9266948875,182.000056952032,52666.7707708106
2005,6680,0.3296703,0,0,0,0,95910.4286494112,11936.9988171026,161.999945692363,71092.704391565
2006,6680,0.3296703,0,0,0,0,133961.804867544,12392.00765706,160.999941237512,90167.1095122701
2004,6681,0.8857143,0,0,0,0,9069.99507400105,4399.99639241353,104.999963233466,5391.99648122431
2005,6681,0.8857143,0,0,0,0,7246.00093143696,4938.00163000876,74.9999914847772,4675.99849156024
2006,6681,0.8857143,0,0,0,0,7758.00117921678,5381.00263943808,37.9999939303978,4996.99994331301
2004,6682,0.0833333,0,0,0,1,5766.99830672017,2477.99984589545,120.000030866158,2729.00130798726
2005,6682,0.0833333,0,0,0,1,8038.00341607721,2524.99913718376,75.9999741382433,3301.00088515273
2006,6682,0.0833333,0,0,0,1,6838.00293897819,2616.00075189844,78.0000135182131,4247.99760870897
2004,6683,0.5777778,0,0,1,0,8344.00002769701,1447.99917037492,45.0000229603415,4344.00060114982
2005,6683,0.5777778,0,0,1,0,9987.00473141093,2100.00079020597,105.999990024121,5512.99879491521
2006,6683,0.5777778,0,0,1,0,11332.0015757101,2310.00045387846,45.0000229603415,9959.00055838482
2004,6684,0.35,0,0,0,1,2955.00020732222,1497.99975421243,19.9999945289209,2268.00076012567
2005,6684,0.35,0,0,0,1,5515.00037674289,1498.99925334439,18.0000043578696,3829.99968527094
2006,6684,0.35,0,0,0,1,4302.00296912236,1183.00016091358,19.9999945289209,2909.99895191847
2004,6685,0.1857143,0,0,1,1,10411.9972292167,10999.003975511,139.99994083471,7139.00007494194
2005,6685,0.1857143,0,0,1,1,12967.9991776277,9473.00070218108,130.999957660656,8034.9977648914
2006,6685,0.1857143,0,0,1,1,15912.0028556663,12171.0078883373,130.999957660656,14178.9960903177
2004,6686,0.271028,0,0,0,0,21852.9892730172,2864.00135157766,107.000017712578,10361.9943281046
2005,6686,0.271028,0,0,0,0,32250.8603697549,9654.00370500861,109.999959762842,15846.9922834192
2006,6686,0.271028,0,0,1,0,34630.1510772899,12949.0020191527,118.999941319743,13780.9984720297
2004,6687,0.3,0,0,1,0,19348.9996606973,2411.00029370522,80.0000292260948,12982.9988528189
2005,6687,0.3,0,0,1,0,21053.982213351,3344.00008625984,85.9999745222021,13413.004494669
2006,6687,0.3,0,0,1,0,13425.0010823629,15753.9908585351,121.000054982807,4957.00000981202
2004,6688,0.145749,0,0,1,1,29321.9012877056,29977.1289032225,246.999916852904,10107.0047293225
2005,6688,0.145749,0,0,1,1,43485.811871491,43287.102245514,263.999972769374,17282.0038642324
2006,6688,0.145749,0,0,1,1,56257.8012871785,40986.9908911572,262.000130014625,17282.0038642324
2004,6689,0.1857143,0,1,1,0,176583.653397548,27006.9629830469,139.99994083471,53198.2085026228
2005,6689,0.1857143,0,1,1,0,213738.802615013,13027.9978321915,134.000026806581,21299.9925088442
2006,6689,0.1857143,0,1,1,0,249998.450793704,31046.1473264605,540.999849144075,52230.9233598549
2004,6690,0.16,0,0,0,1,587.000105760917,4212.99889628254,25.0000043782954,151.999920831387
2005,6690,0.16,0,0,0,1,555.9998363967,4212.99889628254,25.0000043782954,151.999920831387
2006,6690,0.16,0,0,0,1,1184.00021851438,4212.99889628254,25.0000043782954,151.999920831387
2004,6691,0.12,0,0,1,1,5058.99942179713,7801.00616600401,49.9999997285927,2360.00024067362
2005,6691,0.12,0,0,1,1,3936.99885455467,11890.9989246068,80.9999874715334,1030.99950097864
2006,6691,0.12,0,0,1,1,3155.99784771678,13219.998500777,81.9999797243337,2053.99919793677
2004,6692,0.3471883,0,1,0,1,214335.966530605,564858.197075083,408.999936178499,95024.4969525274
2005,6692,0.3471883,0,1,0,1,227428.23112037,561973.514195913,462.999974958074,67982.1194284961
2006,6692,0.3471883,0,1,0,1,417424.930533324,576655.319243606,473.999847516558,107366.124825919
2004,6693,0.2124667,0,1,1,0,1760854.92162704,1715697.05144938,2630.99926058309,1342346.82228664
2005,6693,0.2124667,0,1,1,0,2183457.09048105,2136180.54435287,2733.99995274583,1743159.79771739
2006,6693,0.2124667,0,0,1,0,2475740.24956613,1904652.24248111,2341.9987255831,2000324.54928177
2004,6694,0.25,0,0,0,1,97167.3472142221,129009.329185972,444.000194280135,190494.76636083
2005,6694,0.25,0,0,0,1,843284.782314254,131411.644522642,508.000280630209,85676.1697507953
2006,6694,0.25,0,0,1,1,813840.760560179,129787.009843933,369.99999791384,177188.603366971
2004,6695,0.302217,0.5999995,1,1,0,1191162.16766956,1081035.5691375,857.000069761706,904972.648886047
2005,6695,0.302217,0.5999973,1,1,0,898956.567254274,1081295.0488104,804.999776678087,634961.724703072
2006,6695,0.302217,0.5999973,1,1,0,1969657.05144774,1922871.11606937,719.999847352744,1372315.47653299
2004,6696,0.3585526,0.2869875,0,1,0,30269.9272910701,73298.1024433433,304.000090772522,18942.0007996167
2005,6696,0.3585526,0.2869875,0,1,0,20269.9951464292,63631.2512181881,301.999994752789,1617.00022706383
2006,6696,0.3585526,0.2869875,0,1,0,10924.9997818956,64631.035493549,300.000157603181,1188.00059409211
2004,6697,0.2485207,1,1,1,0,215233.765964294,800674.679014955,338.000035326741,82890.8532255132
2005,6697,0.2485207,1,1,1,0,507311.250235404,800674.679014955,338.000035326741,82890.8532255132
2006,6697,0.2485207,1,1,1,0,765006.798731576,800674.679014955,338.000035326741,540273.083015191
2004,6698,0.2769231,1,1,1,0,44552.787451552,85336.7096310718,130.000071440794,31213.9378497885
2005,6698,0.2769231,1,1,1,0,46160.9739317142,85947.3346621223,113.000020485507,30998.0630730278
2006,6698,0.2769231,1,1,1,0,56736.8959324023,63246.8118635495,112.00001441495,35237.9885564411
2004,6699,0.5163044,0.7500016,1,1,0,219450.066906721,350999.472641147,184.000044599952,131619.439035425
2005,6699,0.5163044,0.9699975,1,1,0,375142.037535553,367261.717652164,178.000080048027,276880.144445779
2006,6699,0.5163044,0.9728069,1,1,0,751044.362319762,365148.719403575,318.000196275964,465864.454208753
2004,6700,0.0395421,0.261981,1,1,0,1231754.33526728,93215.565636902,960.99960697963,1203747.3010818
2005,6700,0.0395421,0.261981,1,1,0,1470466.12451671,93370.4319793612,707.99993366485,1229625.24246356
2006,6700,0.0395421,0.261981,1,1,0,1933321.37212983,93491.8924731495,607.000126826898,1674642.0518231
2004,6701,0.4322034,0.8844902,1,1,0,66326.8452530992,29759.0926627684,118.00004431306,42940.0398726953
2005,6701,0.4322034,0.8799949,1,1,0,87392.0852707378,84873.7383542999,113.999948883039,59591.0098361288
2006,6701,0.4322034,0.7499968,1,1,0,104166.931303411,87001.4444175957,107.000017712578,70610.2078401071
2004,6702,0.2458564,0,1,1,1,628675.182952678,531766.626453953,723.999715912797,409871.920150591
2005,6702,0.2458564,0,1,1,1,773862.896053895,584568.940057124,809.999799390173,477805.965908322
2006,6702,0.2458564,0,1,1,1,970949.754697509,685278.086118975,807.999952714957,618813.98647303
2004,6703,0.0232558,0,0,1,0,12139.0037764701,8959.00096221835,128.999947837355,7474.99702301541
2005,6703,0.0232558,0,0,1,0,11522.9963470481,8890.99281499785,109.999959762842,6987.00308439471
2006,6703,0.0232558,0,0,1,0,8044.99952191395,16606.0107138297,94.0000204666218,6056.00124076985
2004,6704,0.1200717,0,1,1,0,433791.811072057,330479.530034427,558.000020991229,292857.083682646
2005,6704,0.1200717,0,1,1,0,704793.407610657,481571.503137528,801.000042398245,483419.458570243
2006,6704,0.1200717,0,1,1,0,717307.573211229,484169.3397388,809.000067099683,507103.295256491
2004,6705,0.0517241,0,1,1,0,21132.0051079388,6723.99667479114,57.9999993883077,16658.0023238697
2005,6705,0.0517241,0,1,1,0,21295.9884866424,15106.9925742508,59.0000328095717,15029.0007975275
2006,6705,0.0517241,0,1,1,0,25007.9736750611,18555.0079138076,85.9999745222021,16244.9927205651
2004,6706,0.05,0,1,0,0,15565.0142750461,4808.00251835873,60.0000262666797,10374.0004677497
2005,6706,0.05,0,0,0,0,18409.9949514793,2899.99995367376,60.0000262666797,13400.9918251214
2006,6706,0.05,0,0,0,0,25476.9652659349,8014.99947867513,61.0000082854286,19100.0073719382
2004,6707,0.75,0,0,0,0,6864.99781554313,576.999846224847,19.9999945289209,2981.99852294216
2005,6707,0.75,0,0,0,0,5980.0009152709,586.000123307883,28.0000137150977,3631.99731333365
2006,6707,0.75,0,0,0,0,10704.9978480406,1085.99945646378,25.0000043782954,7546.99688848674
2004,6708,0.1636364,0.2225237,0,1,0,28453.0318062076,71151.7358308684,165.000086806427,20230.9927071827
2005,6708,0.1636364,0.25,0,1,0,67901.9478381112,66352.7177675604,179.000034754508,37434.9485394591
2006,6708,0.1636364,0.25,0,1,0,80506.2419377504,75313.1474894165,149.999955885568,53274.8691052536
2004,6709,0.1171875,0.25,0,1,0,26119.0444593222,35208.0489922855,255.999886213257,11248.0043411614
2005,6709,0.1171875,0.25,0,1,0,23891.06933269,32894.1464016116,232.999894319216,10837.0055927279
2006,6709,0.1171875,0.25,0,1,0,25120.0095309786,32905.0032612075,212.999964703895,13923.9965338806
2004,6710,0.12,0,0,0,0,35890.9337213018,3597.0020010274,49.9999997285927,33843.0858844028
2005,6710,0.12,0,0,0,0,46209.0063171142,3852.99867215565,56.9999847334327,43671.8932892756
2006,6710,0.12,0,0,0,0,63263.2581725615,4553.00166032104,64.999982456786,57570.1797528271
2004,6711,0,0,0,1,0,22141.0803197016,5495.00073172677,53.0000045817377,15572.0045356517
2005,6711,0,0,0,1,0,23214.9094511365,6654.99513633337,59.0000328095717,16355.0009817501
2006,6711,0,0,0,1,0,24233.9543240066,7518.99677150731,61.9999761272089,16794.9915681329
2004,6712,0.5111111,0,0,0,0,15599.9969854933,113.999948883039,45.0000229603415,9510.99712309047
2005,6712,0.5111111,0,0,0,0,21471.9991460283,113.999948883039,49.9999997285927,19400.0127060066
2006,6712,0.5111111,0,0,0,0,46301.0537965508,109.999959762842,60.0000262666797,20498.9921396828
2004,6713,0,0,0,1,0,8774.99957586858,2547.99995746865,53.0000045817377,5974.99774862215
2005,6713,0,0,0,0,0,6390.99981050505,2852.00062306457,53.0000045817377,5461.99835029245
2006,6713,0,0,0,0,0,7555.00094658988,2920.00030583402,29.9999885501375,5596.99989426506
2004,6714,0.368421,0,0,0,0,6289.99780042206,1017.99979934156,37.9999939303978,3542.00064342994
2005,6714,0.368421,0,0,0,0,6420.00387328985,1636.00078992203,37.9999939303978,6600.0004751042
2006,6714,0.368421,0,0,0,0,7949.99834919557,1762.99967843258,37.9999939303978,7548.00070582528
2004,6715,0.1333333,0,0,0,0,7325.00414679158,6999.99700373848,60.0000262666797,3329.99805869552
2005,6715,0.1333333,0,0,0,0,12350.0081256096,5999.99551074053,60.0000262666797,7688.99988441757
2006,6715,0.1333333,0,0,0,0,8605.00250710463,6999.99700373848,60.0000262666797,4579.99873084448
2004,6716,1,0,0,0,0,8080.00685576056,531.999739670309,39.9999818354467,5925.00020143026
2005,6716,1,0,0,0,0,9999.99628023887,1903.00025253544,53.9999974855292,5279.99801102275
2006,6716,1,0,0,0,0,12532.994427685,2398.99936944766,66.0000170262581,6258.00047417602
2004,6717,0.3142857,0.6,1,1,0,12158.0040327039,1590.00112060969,34.9999978478706,6346.00017677963
2005,6717,0.3142857,0.6,1,1,0,13049.9946136027,4309.00371601495,37.0000032321638,8046.99492921567
2006,6717,0.3142857,0.6,1,1,0,12475.000990269,4309.99921084858,36.0000022155801,4914.99983986308
2004,6718,0.0916667,0,0,1,0,5293.99797352577,30999.9230126098,120.000030866158,2593.0005560983
2005,6718,0.0916667,0,0,0,0,21142.0029106487,22858.081272734,120.000030866158,12369.0046832134
2006,6718,0.0916667,0,0,0,0,65607.8085091439,34032.1178380453,63.9999946649812,38858.8061252244
2004,6719,0.64,0,0,1,0,12868.0014365975,1832.99954570988,25.0000043782954,10374.0004677497
2005,6719,0.64,0,0,1,0,8982.00131453661,2232.999437641,19.9999945289209,5504.00341461012
2006,6719,0.64,0,0,1,0,8520.00323910558,2228.99925688302,25.0000043782954,5911.99726494368
2004,6720,0.4545455,0,0,1,0,17793.9893092842,3050.00039771558,22.0000120261203,7502.00052032498
2005,6720,0.4545455,0,0,1,0,28650.0366106297,2986.00006539598,52.0000146337678,14946.0002318089
2006,6720,0.4545455,0,0,1,0,45219.785393988,2042.00000260435,37.9999939303978,28791.0542052774
2004,6721,0.1122995,0.6499698,1,1,0,56327.0409564289,1384.99942020943,187.000071648206,39729.1319563155
2005,6721,0.1122995,0.6499698,1,1,0,49042.8654609938,4640.99935378175,81.9999797243337,34087.976302721
2006,6721,0.1122995,0.6501511,1,1,0,59319.8934464349,1634.99986375324,63.9999946649812,48555.8519035666
2004,6722,0.1829609,0,0,1,0,312362.608911393,72164.968045225,715.999880456188,244006.465042465
2005,6722,0.1829609,0,0,1,0,344179.980960341,70646.2282305244,539.999924638512,307832.16666158
2006,6722,0.1829609,0,0,1,0,382142.937676824,37999.9453291154,533.000306919693,313225.920533998
2004,6723,0.06,0,1,0,0,6357.99910052905,611.999827102481,49.9999997285927,4555.99852127266
2005,6723,0.06,0,1,0,0,8093.00186547149,588.999891829225,45.9999817615053,5312.00164057815
2006,6723,0.06,0,1,0,0,7540.004064046,1090.00002700672,39.0000138009462,5008.0004367981
2004,6724,0.1666667,0,0,1,0,8130.99840463423,7769.9965550804,47.9999994764212,3599.9995520009
2005,6724,0.1666667,0,0,1,0,8203.00639831994,7718.99922076812,49.9999997285927,3185.00137590035
2006,6724,0.1666667,0,0,1,0,5150.00003266242,6719.00260079001,45.9999817615053,3220.00116390639
2004,6725,0.2147436,0,1,1,0,163180.136258165,33053.0789069067,311.999941403447,127794.655397471
2005,6725,0.2147436,0,1,1,0,128978.370662139,30342.0555165643,268.999897887125,124033.875897672
2006,6725,0.2147436,0,1,1,0,149501.245069159,32634.9800577589,187.000071648206,131770.888457042
2004,6726,0.4324324,0,0,1,0,8684.00407281274,2374.00100854755,37.0000032321638,7389.99989696679
2005,6726,0.4324324,0,0,1,0,14063.0068364444,3915.99998570503,47.9999994764212,8848.00244415313
